x,y,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_REL_HUMIDITY,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,STATION_NAME,MAX_REL_HUMIDITY,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_RAIN,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS,ID,MAX_TEMPERATURE,TOTAL_PRECIPITATION,DIRECTION_MAX_GUST,CLIMATE_IDENTIFIER,LOCAL_DATE,LOCAL_YEAR,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,LOCAL_MONTH,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG
-78.36333333333333,44.23,,,M,ON,,0,,,-0.9,,,0,,PETERBOROUGH A,,M,,,,,17,6166415.2017.1.19,2.9,0,0,6166415,2017-01-19 00:00:00,2017,1,,1,19,,
-78.36333333333333,44.23,,,M,ON,,0,,,0.8,,,0,,PETERBOROUGH A,,M,,,,,15.9,6166415.2017.1.20,3.3,0,0,6166415,2017-01-20 00:00:00,2017,2.1,,1,20,,
-78.36333333333333,44.23,,,M,ON,,35,,,0.6,,,0,,PETERBOROUGH A,,M,,,,,14.7,6166415.2017.1.22,5.9,0,7,6166415,2017-01-22 00:00:00,2017,3.3,,1,22,,
-78.36333333333333,44.23,,,M,ON,,33,,,-1.8,,,0,,PETERBOROUGH A,,M,,,,,17.7,6166415.2017.1.23,2.3,0,5,6166415,2017-01-23 00:00:00,2017,0.3,,1,23,,
-78.36333333333333,44.23,,,M,ON,,0,,,-3.3,,,0,,PETERBOROUGH A,,M,,,,,20.4,6166415.2017.1.24,-1.5,0,0,6166415,2017-01-24 00:00:00,2017,-2.4,,1,24,,
-78.36333333333333,44.23,,,M,ON,,0,,,-2.3,,,0,,PETERBOROUGH A,,M,,,,,17.4,6166415.2017.1.25,3.4,7.8,0,6166415,2017-01-25 00:00:00,2017,0.6,,1,25,,
-78.36333333333333,44.23,,,M,ON,,52,,,-0.1,,,0,,PETERBOROUGH A,,M,,,,,16.5,6166415.2017.1.26,3.1,1.8,29,6166415,2017-01-26 00:00:00,2017,1.5,,1,26,,
-78.36333333333333,44.23,,,M,ON,,63,,,-1.5,,,0,,PETERBOROUGH A,,M,,,,,17.8,6166415.2017.1.27,1.8,0,27,6166415,2017-01-27 00:00:00,2017,0.2,,1,27,,
-78.36333333333333,44.23,,,M,ON,,41,,,-3.4,,,0,,PETERBOROUGH A,,M,,,,,19.6,6166415.2017.1.28,0.3,0,22,6166415,2017-01-28 00:00:00,2017,-1.6,,1,28,,
-78.36333333333333,44.23,,,M,ON,,44,,,-10.8,,,0,,PETERBOROUGH A,,M,,,,,24.6,6166415.2017.1.29,-2.3,0,29,6166415,2017-01-29 00:00:00,2017,-6.6,,1,29,,
-78.36333333333333,44.23,,,M,ON,,35,,,-15.7,,,0,,PETERBOROUGH A,,M,,,,,29.9,6166415.2017.1.30,-8,0,27,6166415,2017-01-30 00:00:00,2017,-11.9,,1,30,,
-78.36333333333333,44.23,,,M,ON,,33,,,-14.8,,,0,,PETERBOROUGH A,,M,,,,,27.1,6166415.2017.1.31,-3.4,0,7,6166415,2017-01-31 00:00:00,2017,-9.1,,1,31,,
-78.36333333333333,44.23,,,M,ON,,61,,,-11.9,,,0,,PETERBOROUGH A,,M,,,,,25.2,6166415.2017.2.2,-2.5,0,27,6166415,2017-02-02 00:00:00,2017,-7.2,,2,2,,
-78.36333333333333,44.23,,,M,ON,,46,,,-10.3,,,0,,PETERBOROUGH A,,M,,,,,25.2,6166415.2017.2.3,-4,0,27,6166415,2017-02-03 00:00:00,2017,-7.2,,2,3,,
-78.36333333333333,44.23,,,M,ON,,43,,,-10.8,,,0,,PETERBOROUGH A,,M,,,,,25.1,6166415.2017.2.4,-3.4,0,28,6166415,2017-02-04 00:00:00,2017,-7.1,,2,4,,
-78.36333333333333,44.23,,,M,ON,,52,,,-10.7,,,0,,PETERBOROUGH A,,M,,,,,23.5,6166415.2017.2.5,-0.2,0,29,6166415,2017-02-05 00:00:00,2017,-5.5,,2,5,,
-78.36333333333333,44.23,,,M,ON,,0,,,-10.8,,,0,,PETERBOROUGH A,,M,,,,,24.7,6166415.2017.2.6,-2.5,0,0,6166415,2017-02-06 00:00:00,2017,-6.7,,2,6,,
-78.36333333333333,44.23,,,M,ON,,39,,,-5.5,,,0,,PETERBOROUGH A,,M,,,,,18.3,6166415.2017.2.7,5,2.8,6,6166415,2017-02-07 00:00:00,2017,-0.3,,2,7,,
-78.36333333333333,44.23,,,M,ON,,70,,,-10.7,,,0,,PETERBOROUGH A,,M,,,,,20.9,6166415.2017.2.8,5,8,29,6166415,2017-02-08 00:00:00,2017,-2.9,,2,8,,
-78.36333333333333,44.23,,,M,ON,,37,,,-16.8,,,0,,PETERBOROUGH A,,M,,,,,30.3,6166415.2017.2.9,-7.8,0,32,6166415,2017-02-09 00:00:00,2017,-12.3,,2,9,,
-78.36333333333333,44.23,,,M,ON,,0,,,-11.4,,,0,,PETERBOROUGH A,,M,,,,,26.7,6166415.2017.2.10,-6,0,0,6166415,2017-02-10 00:00:00,2017,-8.7,,2,10,,
-78.36333333333333,44.23,,,M,ON,,0,,,-7.7,,,0,,PETERBOROUGH A,,M,,,,,20.9,6166415.2017.2.11,1.9,3.4,0,6166415,2017-02-11 00:00:00,2017,-2.9,,2,11,,
-78.36333333333333,44.23,,,M,ON,,57,,,-8.7,,,0,,PETERBOROUGH A,,M,,,,,22.8,6166415.2017.2.12,-0.8,0,30,6166415,2017-02-12 00:00:00,2017,-4.8,,2,12,,
-78.36333333333333,44.23,,,M,ON,,63,,,-13.5,,,0,,PETERBOROUGH A,,M,,,,,26,6166415.2017.2.13,-2.5,0,32,6166415,2017-02-13 00:00:00,2017,-8,,2,13,,
-78.36333333333333,44.23,,,M,ON,,35,,,-19.4,,,0,,PETERBOROUGH A,,M,,,,,26.3,6166415.2017.2.14,2.9,9.9,21,6166415,2017-02-14 00:00:00,2017,-8.3,,2,14,,
-78.36333333333333,44.23,,,M,ON,,46,,,-9.1,,,0,,PETERBOROUGH A,,M,,,,,22.1,6166415.2017.2.15,1,1.1,28,6166415,2017-02-15 00:00:00,2017,-4.1,,2,15,,
-78.36333333333333,44.23,,,M,ON,,0,,,0.4,,,0,,PETERBOROUGH A,,M,,,,,16.5,6166415.2017.2.24,2.6,3.3,0,6166415,2017-02-24 00:00:00,2017,1.5,,2,24,,
-78.36333333333333,44.23,,,M,ON,,56,,,-2.9,,,0,,PETERBOROUGH A,,M,,,,,15.5,6166415.2017.2.25,7.8,9.2,29,6166415,2017-02-25 00:00:00,2017,2.5,,2,25,,
-78.36333333333333,44.23,,,M,ON,,32,,,-5.9,,,0,,PETERBOROUGH A,,M,,,,,16.7,6166415.2017.2.28,8.4,1.8,15,6166415,2017-02-28 00:00:00,2017,1.3,,2,28,,
-78.36333333333333,44.23,,,M,ON,,63,,,-4.1,,,0,,PETERBOROUGH A,,M,,,,,13,6166415.2017.3.1,14,11,26,6166415,2017-03-01 00:00:00,2017,5,,3,1,,
-78.36333333333333,44.23,,,M,ON,,35,,,-15.7,,,0,,PETERBOROUGH A,,M,,,,,29.8,6166415.2017.3.4,-7.9,0,1,6166415,2017-03-04 00:00:00,2017,-11.8,,3,4,,
-78.36333333333333,44.23,,,M,ON,,0,,,-16.4,,,0,,PETERBOROUGH A,,M,,,,,28.1,6166415.2017.3.5,-3.8,0,0,6166415,2017-03-05 00:00:00,2017,-10.1,,3,5,,
-78.36333333333333,44.23,,,M,ON,,0,,,-5.6,,,0,,PETERBOROUGH A,,M,,,,,19.4,6166415.2017.3.6,2.9,0,0,6166415,2017-03-06 00:00:00,2017,-1.4,,3,6,,
-78.36333333333333,44.23,,,M,ON,,44,,,1.1,,,0,,PETERBOROUGH A,,M,,,,,11.9,6166415.2017.3.7,11,8.8,22,6166415,2017-03-07 00:00:00,2017,6.1,,3,7,,
-78.36333333333333,44.23,,,M,ON,,76,,,-1.7,,,0,,PETERBOROUGH A,,M,,,,,14.3,6166415.2017.3.8,9,0,27,6166415,2017-03-08 00:00:00,2017,3.7,,3,8,,
-78.36333333333333,44.23,,,M,ON,,56,,,-6,,,0,,PETERBOROUGH A,,M,,,,,21,6166415.2017.3.9,0.1,0,31,6166415,2017-03-09 00:00:00,2017,-3,,3,9,,
-78.36333333333333,44.23,,,M,ON,,67,,,-15.7,,,0,,PETERBOROUGH A,,M,,,,,27.7,6166415.2017.3.10,-3.6,0,29,6166415,2017-03-10 00:00:00,2017,-9.7,,3,10,,
-78.36333333333333,44.23,,,M,ON,,65,,,-17.2,,,0,,PETERBOROUGH A,,M,,,,,31.2,6166415.2017.3.11,-9.1,0,31,6166415,2017-03-11 00:00:00,2017,-13.2,,3,11,,
-78.36333333333333,44.23,,,M,ON,,56,,,-17.7,,,0,,PETERBOROUGH A,,M,,,,,30.6,6166415.2017.3.12,-7.5,0,28,6166415,2017-03-12 00:00:00,2017,-12.6,,3,12,,
-78.36333333333333,44.23,,,M,ON,,0,,,-16.6,,,0,,PETERBOROUGH A,,M,,,,,30,6166415.2017.3.13,-7.4,0,0,6166415,2017-03-13 00:00:00,2017,-12,,3,13,,
-78.36333333333333,44.23,,,M,ON,,54,,,-11.6,,,0,,PETERBOROUGH A,,M,,,,,27.2,6166415.2017.3.14,-6.8,0,34,6166415,2017-03-14 00:00:00,2017,-9.2,,3,14,,
-78.36333333333333,44.23,,,M,ON,,65,,,-11,,,0,,PETERBOROUGH A,,M,,,,,24.9,6166415.2017.3.15,-2.7,0,29,6166415,2017-03-15 00:00:00,2017,-6.9,,3,15,,
-78.36333333333333,44.23,,,M,ON,,56,,,-9.8,,,0,,PETERBOROUGH A,,M,,,,,23,6166415.2017.3.16,-0.1,0,28,6166415,2017-03-16 00:00:00,2017,-5,,3,16,,
-78.36333333333333,44.23,,,M,ON,,32,,,-11.2,,,0,,PETERBOROUGH A,,M,,,,,20.5,6166415.2017.3.17,6.2,0,18,6166415,2017-03-17 00:00:00,2017,-2.5,,3,17,,
-78.36333333333333,44.23,,,M,ON,,39,,,-6.5,,,0,,PETERBOROUGH A,,M,,,,,19.9,6166415.2017.3.18,2.8,0,13,6166415,2017-03-18 00:00:00,2017,-1.9,,3,18,,
-78.36333333333333,44.23,,,M,ON,,0,,,-5.1,,,0,,PETERBOROUGH A,,M,,,,,16.1,6166415.2017.3.19,8.8,0,0,6166415,2017-03-19 00:00:00,2017,1.9,,3,19,,
-78.36333333333333,44.23,,,M,ON,,0,,,-6.3,,,0,,PETERBOROUGH A,,M,,,,,18.2,6166415.2017.3.20,6,0,0,6166415,2017-03-20 00:00:00,2017,-0.2,,3,20,,
-78.36333333333333,44.23,,,M,ON,,52,,,-11.2,,,0,,PETERBOROUGH A,,M,,,,,25.2,6166415.2017.3.22,-3.1,0,32,6166415,2017-03-22 00:00:00,2017,-7.2,,3,22,,
-78.36333333333333,44.23,,,M,ON,,37,,,-13.5,,,0,,PETERBOROUGH A,,M,,,,,23,6166415.2017.3.23,3.6,0,17,6166415,2017-03-23 00:00:00,2017,-5,,3,23,,
-78.36333333333333,44.23,,,M,ON,,0,,,-0.4,,,0,,PETERBOROUGH A,,M,,,,,13.6,6166415.2017.3.24,9.1,11,0,6166415,2017-03-24 00:00:00,2017,4.4,,3,24,,
-78.36333333333333,44.23,,,M,ON,,32,,,-1.4,,,0,,PETERBOROUGH A,,M,,,,,16.1,6166415.2017.3.25,5.2,2.6,7,6166415,2017-03-25 00:00:00,2017,1.9,,3,25,,
-78.36333333333333,44.23,,,M,ON,,37,,,-0.7,,,0,,PETERBOROUGH A,,M,,,,,16.6,6166415.2017.3.26,3.4,3.8,10,6166415,2017-03-26 00:00:00,2017,1.4,,3,26,,
-78.36333333333333,44.23,,,M,ON,,0,,,3.4,,,0,,PETERBOROUGH A,,M,,,,,9.1,6166415.2017.3.27,14.4,2.1,0,6166415,2017-03-27 00:00:00,2017,8.9,,3,27,,
-78.36333333333333,44.23,,,M,ON,,32,,,-4.9,,,0,,PETERBOROUGH A,,M,,,,,16.4,6166415.2017.3.29,8.1,0,34,6166415,2017-03-29 00:00:00,2017,1.6,,3,29,,
-78.36333333333333,44.23,,,M,ON,,39,,,0,,,0,,PETERBOROUGH A,,M,,,,,16.8,6166415.2017.3.31,2.3,12.3,6,6166415,2017-03-31 00:00:00,2017,1.2,,3,31,,
-78.36333333333333,44.23,,,M,ON,,35,,,-1.6,,,0,,PETERBOROUGH A,,M,,,,,14.2,6166415.2017.4.1,9.2,0,28,6166415,2017-04-01 00:00:00,2017,3.8,,4,1,,
-78.36333333333333,44.23,,,M,ON,,44,,,-2.5,,,0,,PETERBOROUGH A,,M,,,,,12.5,6166415.2017.4.2,13.5,0,27,6166415,2017-04-02 00:00:00,2017,5.5,,4,2,,
-78.36333333333333,44.23,,,M,ON,,37,,,-2.2,,,0,,PETERBOROUGH A,,M,,,,,12.1,6166415.2017.4.3,14,4.5,7,6166415,2017-04-03 00:00:00,2017,5.9,,4,3,,
-78.36333333333333,44.23,,,M,ON,,44,,,4.2,,,0,,PETERBOROUGH A,,M,,,,,10.4,6166415.2017.4.4,11,17.1,20,6166415,2017-04-04 00:00:00,2017,7.6,,4,4,,
-78.36333333333333,44.23,,,M,ON,,43,,,3,,,0,,PETERBOROUGH A,,M,,,,,11,6166415.2017.4.5,10.9,0,7,6166415,2017-04-05 00:00:00,2017,7,,4,5,,
-78.36333333333333,44.23,,,M,ON,,44,,,0.5,,,0,,PETERBOROUGH A,,M,,,,,15.1,6166415.2017.4.6,5.3,23.1,6,6166415,2017-04-06 00:00:00,2017,2.9,,4,6,,
-78.36333333333333,44.23,,,M,ON,,57,,,-2,,,0,,PETERBOROUGH A,,M,,,,,17.5,6166415.2017.4.7,2.9,6.3,32,6166415,2017-04-07 00:00:00,2017,0.5,,4,7,,
-78.36333333333333,44.23,,,M,ON,,43,,,-2.9,,,0,,PETERBOROUGH A,,M,,,,,14.7,6166415.2017.4.8,9.5,0,29,6166415,2017-04-08 00:00:00,2017,3.3,,4,8,,
-78.36333333333333,44.23,,,M,ON,,46,,,-3.8,,,0,,PETERBOROUGH A,,M,,,,,10.9,6166415.2017.4.9,17.9,0,22,6166415,2017-04-09 00:00:00,2017,7.1,,4,9,,
-78.36333333333333,44.23,,,M,ON,,74,,,3.7,,,0,,PETERBOROUGH A,,M,,,,,4.8,6166415.2017.4.10,22.6,2.9,24,6166415,2017-04-10 00:00:00,2017,13.2,,4,10,,
-78.36333333333333,44.23,,,M,ON,,41,,,6.8,,,0,,PETERBOROUGH A,,M,,,,,6.6,6166415.2017.4.11,16,2.1,28,6166415,2017-04-11 00:00:00,2017,11.4,,4,11,,
-78.36333333333333,44.23,,,M,ON,,33,,,-2.3,,,0,,PETERBOROUGH A,,M,,,,,12.2,6166415.2017.4.13,13.8,0,30,6166415,2017-04-13 00:00:00,2017,5.8,,4,13,,
-78.36333333333333,44.23,,,M,ON,,0,,,-3.3,,,0,,PETERBOROUGH A,,M,,,,,11.7,6166415.2017.4.14,15.8,0,0,6166415,2017-04-14 00:00:00,2017,6.3,,4,14,,
-78.36333333333333,44.23,,,M,ON,,33,,,-2.8,,,0,,PETERBOROUGH A,,M,,,,,9.8,6166415.2017.4.15,19.1,9.2,22,6166415,2017-04-15 00:00:00,2017,8.2,,4,15,,
-78.36333333333333,44.23,,,M,ON,,70,,,9,,,0,,PETERBOROUGH A,,M,,,,,2.8,6166415.2017.4.16,21.3,0,25,6166415,2017-04-16 00:00:00,2017,15.2,,4,16,,
-78.36333333333333,44.23,,,M,ON,,48,,,0.6,,,0,,PETERBOROUGH A,,M,,,,,12.2,6166415.2017.4.17,11,0,29,6166415,2017-04-17 00:00:00,2017,5.8,,4,17,,
-78.36333333333333,44.23,,,M,ON,,0,,,-4.3,,,0,,PETERBOROUGH A,,M,,,,,15.2,6166415.2017.4.18,9.9,0,0,6166415,2017-04-18 00:00:00,2017,2.8,,4,18,,
-78.36333333333333,44.23,,,M,ON,,39,,,5,,,0,,PETERBOROUGH A,,M,,,,,7.2,6166415.2017.4.19,16.5,4.9,29,6166415,2017-04-19 00:00:00,2017,10.8,,4,19,,
-78.36333333333333,44.23,,,M,ON,,37,,,5,,,0,,PETERBOROUGH A,,M,,,,,11.6,6166415.2017.4.20,7.7,7.2,5,6166415,2017-04-20 00:00:00,2017,6.4,,4,20,,
-78.36333333333333,44.23,,,M,ON,,43,,,1.4,,,0,,PETERBOROUGH A,,M,,,,,9.8,6166415.2017.4.22,14.9,0,32,6166415,2017-04-22 00:00:00,2017,8.2,,4,22,,
-78.36333333333333,44.23,,,M,ON,,35,,,-2.1,,,0,,PETERBOROUGH A,,M,,,,,9,6166415.2017.4.23,20.1,0,29,6166415,2017-04-23 00:00:00,2017,9,,4,23,,
-78.36333333333333,44.23,,,M,ON,,32,,,3.1,,,0,,PETERBOROUGH A,,M,,,,,8.4,6166415.2017.4.24,16,0,8,6166415,2017-04-24 00:00:00,2017,9.6,,4,24,,
-78.36333333333333,44.23,,,M,ON,,33,,,4.3,,,0,,PETERBOROUGH A,,M,,,,,10.5,6166415.2017.4.25,10.7,2.6,12,6166415,2017-04-25 00:00:00,2017,7.5,,4,25,,
-78.36333333333333,44.23,,,M,ON,,43,,,6.1,,,0,,PETERBOROUGH A,,M,,,,,2.1,6166415.2017.4.27,25.6,9.2,11,6166415,2017-04-27 00:00:00,2017,15.9,,4,27,,
-78.36333333333333,44.23,,,M,ON,,43,,,7.8,,,0,,PETERBOROUGH A,,M,,,,,5.4,6166415.2017.4.28,17.3,0,18,6166415,2017-04-28 00:00:00,2017,12.6,,4,28,,
-78.36333333333333,44.23,,,M,ON,,48,,,5.7,,,0,,PETERBOROUGH A,,M,,,,,8.2,6166415.2017.4.29,13.9,0,28,6166415,2017-04-29 00:00:00,2017,9.8,,4,29,,
-78.36333333333333,44.23,,,M,ON,,41,,,2.7,,,0,,PETERBOROUGH A,,M,,,,,13.5,6166415.2017.4.30,6.3,10.7,5,6166415,2017-04-30 00:00:00,2017,4.5,,4,30,,
-78.36333333333333,44.23,,,M,ON,,43,,,3.9,,,0,,PETERBOROUGH A,,M,,,,,8.5,6166415.2017.5.1,15,43.2,17,6166415,2017-05-01 00:00:00,2017,9.5,,5,1,,
-78.36333333333333,44.23,,,M,ON,,54,,,5.6,,,0,,PETERBOROUGH A,,M,,,,,9.4,6166415.2017.5.2,11.5,3.7,27,6166415,2017-05-02 00:00:00,2017,8.6,,5,2,,
-78.36333333333333,44.23,,,M,ON,,41,,,-0.3,,,0,,PETERBOROUGH A,,M,,,,,12.2,6166415.2017.5.4,11.8,14.4,15,6166415,2017-05-04 00:00:00,2017,5.8,,5,4,,
-78.36333333333333,44.23,,,M,ON,,33,,,6.9,,,0,,PETERBOROUGH A,,M,,,,,10.1,6166415.2017.5.5,8.9,30.8,5,6166415,2017-05-05 00:00:00,2017,7.9,,5,5,,
-78.36333333333333,44.23,,,M,ON,,39,,,4.2,,,0,,PETERBOROUGH A,,M,,,,,11.4,6166415.2017.5.6,8.9,14.3,32,6166415,2017-05-06 00:00:00,2017,6.6,,5,6,,
-78.36333333333333,44.23,,,M,ON,,0,,,1.8,,,0,,PETERBOROUGH A,,M,,,,,13,6166415.2017.5.9,8.1,0,0,6166415,2017-05-09 00:00:00,2017,5,,5,9,,
-78.36333333333333,44.23,,,M,ON,,32,,,-1.7,,,0,,PETERBOROUGH A,,M,,,,,12.5,6166415.2017.5.10,12.6,0,19,6166415,2017-05-10 00:00:00,2017,5.5,,5,10,,
-78.36333333333333,44.23,,,M,ON,,0,,,2.9,,,0,,PETERBOROUGH A,,M,,,,,9.4,6166415.2017.5.11,14.3,0,0,6166415,2017-05-11 00:00:00,2017,8.6,,5,11,,
-78.36333333333333,44.23,,,M,ON,,52,,,7.3,,,0,,PETERBOROUGH A,,M,,,,,4.3,6166415.2017.5.15,20,0,34,6166415,2017-05-15 00:00:00,2017,13.7,,5,15,,
-78.36333333333333,44.23,,,M,ON,,32,,,4.8,,,0,,PETERBOROUGH A,,M,,,,,6,6166415.2017.5.16,19.2,0,16,6166415,2017-05-16 00:00:00,2017,12,,5,16,,
-78.36333333333333,44.23,,,M,ON,,54,,,7.3,,,0,,PETERBOROUGH A,,M,,,,,0,6166415.2017.5.17,28.6,0,23,6166415,2017-05-17 00:00:00,2017,18,,5,17,,
-78.36333333333333,44.23,,,M,ON,,65,,,13.9,,,3.4,,PETERBOROUGH A,,M,,,,,0,6166415.2017.5.18,28.8,0,21,6166415,2017-05-18 00:00:00,2017,21.4,,5,18,,
-78.36333333333333,44.23,,,M,ON,,43,,,8.4,,,0,,PETERBOROUGH A,,M,,,,,5.3,6166415.2017.5.19,17,0,27,6166415,2017-05-19 00:00:00,2017,12.7,,5,19,,
-78.36333333333333,44.23,,,M,ON,,35,,,4.8,,,0,,PETERBOROUGH A,,M,,,,,6.5,6166415.2017.5.20,18.2,0,6,6166415,2017-05-20 00:00:00,2017,11.5,,5,20,,
-78.36333333333333,44.23,,,M,ON,,41,,,11.2,,,0,,PETERBOROUGH A,,M,,,,,4.3,6166415.2017.5.21,16.2,22,13,6166415,2017-05-21 00:00:00,2017,13.7,,5,21,,
-78.36333333333333,44.23,,,M,ON,,46,,,4.9,,,0,,PETERBOROUGH A,,M,,,,,6,6166415.2017.5.22,19,0,26,6166415,2017-05-22 00:00:00,2017,12,,5,22,,
-78.36333333333333,44.23,,,M,ON,,0,,,3.1,,,0,,PETERBOROUGH A,,M,,,,,6,6166415.2017.5.23,20.9,0,0,6166415,2017-05-23 00:00:00,2017,12,,5,23,,
-78.36333333333333,44.23,,,M,ON,,35,,,11.1,,,0,,PETERBOROUGH A,,M,,,,,0.6,6166415.2017.5.24,23.6,0,16,6166415,2017-05-24 00:00:00,2017,17.4,,5,24,,
-78.36333333333333,44.23,,,M,ON,,46,,,12.2,,,0,,PETERBOROUGH A,,M,,,,,2.7,6166415.2017.5.25,18.3,28.1,9,6166415,2017-05-25 00:00:00,2017,15.3,,5,25,,
-78.36333333333333,44.23,,,M,ON,,0,,,10.9,,,0,,PETERBOROUGH A,,M,,,,,3,6166415.2017.5.27,19,2.4,0,6166415,2017-05-27 00:00:00,2017,15,,5,27,,
-78.36333333333333,44.23,,,M,ON,,54,,,10.7,,,0,,PETERBOROUGH A,,M,,,,,1,6166415.2017.5.29,23.2,8.1,31,6166415,2017-05-29 00:00:00,2017,17,,5,29,,
-78.36333333333333,44.23,,,M,ON,,69,,,10.2,,,0,,PETERBOROUGH A,,M,,,,,2,6166415.2017.5.30,21.8,15.2,24,6166415,2017-05-30 00:00:00,2017,16,,5,30,,
-78.36333333333333,44.23,,,M,ON,,67,,,4.4,,,0,,PETERBOROUGH A,,M,,,,,7.8,6166415.2017.6.1,15.9,2,27,6166415,2017-06-01 00:00:00,2017,10.2,,6,1,,
-78.36333333333333,44.23,,,M,ON,,50,,,6.7,,,0,,PETERBOROUGH A,,M,,,,,4.2,6166415.2017.6.3,20.9,1,33,6166415,2017-06-03 00:00:00,2017,13.8,,6,3,,
-78.36333333333333,44.23,,,M,ON,,0,,,9.1,,,0,,PETERBOROUGH A,,M,,,,,7.2,6166415.2017.6.4,12.5,14.3,0,6166415,2017-06-04 00:00:00,2017,10.8,,6,4,,
-78.36333333333333,44.23,,,M,ON,,0,,,6.6,,,0,,PETERBOROUGH A,,M,,,,,2.2,6166415.2017.6.8,25,0,0,6166415,2017-06-08 00:00:00,2017,15.8,,6,8,,
-78.36333333333333,44.23,,,M,ON,,43,,,6.8,,,0,,PETERBOROUGH A,,M,,,,,1.8,6166415.2017.6.9,25.5,0,31,6166415,2017-06-09 00:00:00,2017,16.2,,6,9,,
-78.36333333333333,44.23,,,M,ON,,37,,,11.2,,,0.8,,PETERBOROUGH A,,M,,,,,0,6166415.2017.6.10,26.3,0,18,6166415,2017-06-10 00:00:00,2017,18.8,,6,10,,
-78.36333333333333,44.23,,,M,ON,,41,,,17.3,,,5.6,,PETERBOROUGH A,,M,,,,,0,6166415.2017.6.11,29.8,0,22,6166415,2017-06-11 00:00:00,2017,23.6,,6,11,,
-78.36333333333333,44.23,,,M,ON,,32,,,16.1,,,5,,PETERBOROUGH A,,M,,,,,0,6166415.2017.6.12,29.9,0,24,6166415,2017-06-12 00:00:00,2017,23,,6,12,,
-78.36333333333333,44.23,,,M,ON,,32,,,11.5,,,0,,PETERBOROUGH A,,M,,,,,0.3,6166415.2017.6.13,23.9,4.2,30,6166415,2017-06-13 00:00:00,2017,17.7,,6,13,,
-78.36333333333333,44.23,,,M,ON,,33,,,7.9,,,0,,PETERBOROUGH A,,M,,,,,3.8,6166415.2017.6.15,20.5,8,15,6166415,2017-06-15 00:00:00,2017,14.2,,6,15,,
-78.36333333333333,44.23,,,M,ON,,0,,,15.5,,,4,,PETERBOROUGH A,,M,,,,,0,6166415.2017.6.16,28.4,0,0,6166415,2017-06-16 00:00:00,2017,22,,6,16,,
-78.36333333333333,44.23,,,M,ON,,56,,,16,,,4.4,,PETERBOROUGH A,,M,,,,,0,6166415.2017.6.18,28.7,1,22,6166415,2017-06-18 00:00:00,2017,22.4,,6,18,,
-78.36333333333333,44.23,,,M,ON,,32,,,11.8,,,0,,PETERBOROUGH A,,M,,,,,1.3,6166415.2017.6.20,21.5,11.9,26,6166415,2017-06-20 00:00:00,2017,16.7,,6,20,,
-78.36333333333333,44.23,,,M,ON,,0,,,7.4,,,0,,PETERBOROUGH A,,M,,,,,3.6,6166415.2017.6.22,21.3,2.4,0,6166415,2017-06-22 00:00:00,2017,14.4,,6,22,,
-78.36333333333333,44.23,,,M,ON,,39,,,16.4,,,1.7,,PETERBOROUGH A,,M,,,,,0,6166415.2017.6.23,22.9,27.7,28,6166415,2017-06-23 00:00:00,2017,19.7,,6,23,,
-78.36333333333333,44.23,,,M,ON,,48,,,10.8,,,0,,PETERBOROUGH A,,M,,,,,0.9,6166415.2017.6.24,23.3,0,30,6166415,2017-06-24 00:00:00,2017,17.1,,6,24,,
-78.36333333333333,44.23,,,M,ON,,61,,,9.1,,,0,,PETERBOROUGH A,,M,,,,,2.7,6166415.2017.6.25,21.4,5.2,23,6166415,2017-06-25 00:00:00,2017,15.3,,6,25,,
-78.36333333333333,44.23,,,M,ON,,0,,,7.6,,,0,,PETERBOROUGH A,,M,,,,,5,6166415.2017.6.26,18.3,9.2,0,6166415,2017-06-26 00:00:00,2017,13,,6,26,,
-78.36333333333333,44.23,,,M,ON,,41,,,5.7,,,0,,PETERBOROUGH A,,M,,,,,5.4,6166415.2017.6.27,19.5,2.5,30,6166415,2017-06-27 00:00:00,2017,12.6,,6,27,,
-78.36333333333333,44.23,,,M,ON,,35,,,6.6,,,0,,PETERBOROUGH A,,M,,,,,2.8,6166415.2017.6.28,23.7,0,28,6166415,2017-06-28 00:00:00,2017,15.2,,6,28,,
-78.36333333333333,44.23,,,M,ON,,32,,,14.5,,,1.1,,PETERBOROUGH A,,M,,,,,0,6166415.2017.6.29,23.6,5.9,18,6166415,2017-06-29 00:00:00,2017,19.1,,6,29,,
-78.36333333333333,44.23,,,M,ON,,33,,,15.5,,,2.8,,PETERBOROUGH A,,M,,,,,0,6166415.2017.6.30,26,2.6,21,6166415,2017-06-30 00:00:00,2017,20.8,,6,30,,
